"area","Admissions"
"N00001062",2.9806259314456
"N00001063",0.596125186289121
"N00001064",1.78837555886736
"N00001065",0.993541977148535
"N00001066",0.198708395429707
"N00001067",0.198708395429707
"N00001068",1.39095876800795
"N00001069",0.198708395429707
"N00001070",1.39095876800795
"N00001071",0
"N00001072",0.397416790859414
"N00001073",0.397416790859414
"N00001074",0.794833581718828
"N00001075",0.993541977148535
"N00001076",1.39095876800795
"N00001077",1.19225037257824
"N00001078",0.596125186289121
"N00001079",0.794833581718828
"N00001080",0
"N00001081",0.397416790859414
"N00001082",0.596125186289121
"N00001083",0.596125186289121
"N00001084",2.18579234972678
"N00001085",0.993541977148535
"N00001086",0
"N00001087",0.397416790859414
"N00001088",0.198708395429707
"N00001089",0.198708395429707
"N00001090",0.596125186289121
"N00001091",0
"N00001092",0.397416790859414
"N00001093",0.397416790859414
"N00001094",0.794833581718828
"N00001095",0.198708395429707
"N00001096",0
"N00001097",0.794833581718828
"N00001098",0.596125186289121
"N00001099",0
"N00001100",0
"N00001101",0
"N00001102",0.596125186289121
"N00001103",0.397416790859414
"N00001104",0
"N00001105",0.198708395429707
"N00001106",1.39095876800795
"N00001107",0.397416790859414
"N00001108",0.198708395429707
"N00001109",0
"N00001110",0.397416790859414
"N00001111",1.39095876800795
"N00001112",0.397416790859414
"N00001113",3.97416790859414
"N00001114",0.198708395429707
"N00001115",0.198708395429707
"N00001116",0.794833581718828
"N00001117",1.58966716343766
"N00001118",1.58966716343766
"N00001119",0.397416790859414
"N00001120",0.198708395429707
"N00001121",0.198708395429707
"N00001122",0.596125186289121
"N00001123",0.596125186289121
"N00001124",0.198708395429707
"N00001125",0.596125186289121
"N00001126",0.198708395429707
"N00001127",0.993541977148535
"N00001128",0.596125186289121
"N00001129",0.397416790859414
"N00001130",0.198708395429707
"N00001131",0.993541977148535
"N00001132",0
"N00001133",0.794833581718828
"N00001134",0.198708395429707
"N00001135",0.198708395429707
"N00001136",0.397416790859414
"N00001137",0.198708395429707
"N00001138",0.198708395429707
"N00001139",0.596125186289121
"N00001140",0
"N00001141",0.198708395429707
"N00001142",0
"N00001143",0
"N00001144",0.198708395429707
"N00001145",0.198708395429707
"N00001146",0.198708395429707
"N00001147",0.397416790859414
"N00001148",0.397416790859414
"N00001149",0.596125186289121
"N00001150",0.198708395429707
"N00001151",0
"N00001152",0.794833581718828
"N00001153",0.397416790859414
"N00001154",0.993541977148535
"N00001155",0.794833581718828
"N00001156",3.97416790859414
"N00001157",0.596125186289121
"N00001158",0.397416790859414
"N00001159",0.596125186289121
"N00001160",0.794833581718828
"N00001161",0
"N00001162",1.19225037257824
"N00001163",3.17933432687531
"N00001164",0.596125186289121
"N00001165",0.397416790859414
"N00001166",1.58966716343766
"N00001167",0.794833581718828
"N00001168",0.198708395429707
"N00001169",0.397416790859414
"N00001170",1.39095876800795
"N00001171",0.596125186289121
"N00001172",0.993541977148535
"N00001173",0.794833581718828
"N00001174",1.19225037257824
"N00001175",0
"N00001176",0.198708395429707
"N00001177",0.198708395429707
"N00001178",0.397416790859414
"N00001179",0.198708395429707
"N00001180",0.198708395429707
"N00001181",0.397416790859414
"N00001182",0.596125186289121
"N00001183",3.77545951316443
"N00001184",0.198708395429707
"N00001185",0.596125186289121
"N00001186",0.397416790859414
"N00001187",0.198708395429707
"N00001188",3.37804272230502
"N00001189",0.596125186289121
"N00001190",0
"N00001191",0.198708395429707
"N00001192",0.198708395429707
"N00001193",0.794833581718828
"N00001194",0.397416790859414
"N00001195",0
"N00001196",0.198708395429707
"N00001197",0.596125186289121
"N00001198",3.37804272230502
"N00001199",0
"N00001200",0.596125186289121
"N00001201",0.198708395429707
"N00001202",0.397416790859414
"N00001203",0.596125186289121
"N00001204",2.18579234972678
"N00001205",0.198708395429707
"N00001206",0
"N00001207",0.993541977148535
"N00001208",0.794833581718828
"N00001209",0.198708395429707
"N00001210",0.993541977148535
"N00001211",0.198708395429707
"N00001212",0.198708395429707
"N00001213",0.993541977148535
"N00001214",0.198708395429707
"N00001215",0.397416790859414
"N00001216",0.596125186289121
"N00001217",0.794833581718828
"N00001218",0
"N00001219",2.7819175360159
"N00001220",0.198708395429707
"N00001221",0
"N00001222",0
"N00001223",0
"N00001224",0.397416790859414
"N00001225",0.198708395429707
"N00001226",0.794833581718828
"N00001227",0.397416790859414
"N00001228",0.993541977148535
"N00001229",0.794833581718828
"N00001230",0.198708395429707
"N00001231",0.596125186289121
"N00001232",0.198708395429707
"N00001233",0.397416790859414
"N00001234",0
"N00001235",0.993541977148535
"N00001236",2.7819175360159
"N00001237",0.794833581718828
"N00001238",0.397416790859414
"N00001239",0.993541977148535
"N00001240",1.58966716343766
"N00001241",0.993541977148535
"N00001242",0.794833581718828
"N00001243",0.198708395429707
"N00001244",0.397416790859414
"N00001245",0.596125186289121
"N00001246",0.596125186289121
"N00001247",2.18579234972678
"N00001248",0.198708395429707
"N00001249",0.198708395429707
"N00001250",0.397416790859414
"N00001251",0.596125186289121
"N00001252",0
"N00001253",0.596125186289121
"N00001254",0
"N00001255",0.596125186289121
"N00001256",0.198708395429707
"N00001257",0.397416790859414
"N00001258",0.198708395429707
"N00001259",0.596125186289121
"N00001260",0.198708395429707
"N00001261",0.198708395429707
"N00001262",0.198708395429707
"N00001263",0.596125186289121
"N00001264",0.198708395429707
"N00001265",1.98708395429707
"N00001266",0.397416790859414
"N00001267",0.794833581718828
"N00001268",0.794833581718828
"N00001269",0.198708395429707
"N00001270",0.596125186289121
"N00001271",1.78837555886736
"N00001272",0
"N00001273",0.397416790859414
"N00001274",0.794833581718828
"N00001275",0.596125186289121
"N00001276",0.397416790859414
"N00001277",0.596125186289121
"N00001278",0.397416790859414
"N00001279",0
"N00001280",0
"N00001281",1.19225037257824
"N00001282",0.397416790859414
"N00001283",0.596125186289121
"N00001284",0.397416790859414
"N00001285",0
"N00001286",0
"N00001287",0.397416790859414
"N00001288",0
"N00001289",0.397416790859414
"N00001290",0.397416790859414
"N00001291",0.397416790859414
"N00001292",0.397416790859414
"N00001293",0.397416790859414
"N00001294",0.794833581718828
"N00001295",0.397416790859414
"N00001296",0.198708395429707
"N00001297",0.397416790859414
"N00001298",0
"N00001299",0.198708395429707
"N00001300",0.397416790859414
"N00001301",0.198708395429707
"N00001302",0.993541977148535
"N00001303",0.794833581718828
"N00001304",0.596125186289121
"N00001305",0.198708395429707
"N00001306",0.397416790859414
"N00001307",0.198708395429707
"N00001308",0.198708395429707
"N00001309",0.596125186289121
"N00001310",0.397416790859414
"N00001311",0.794833581718828
"N00001312",0.397416790859414
"N00001313",0.397416790859414
"N00001314",0.397416790859414
"N00001315",0.198708395429707
"N00001316",2.18579234972678
"N00001317",0
"N00001318",0.397416790859414
"N00001319",0.198708395429707
"N00001320",0
"N00001321",0
"N00001322",0.198708395429707
"N00001323",0
"N00001324",0
"N00001325",0.993541977148535
"N00001326",0.198708395429707
"N00001327",0.596125186289121
"N00001328",2.18579234972678
"N00001329",0.397416790859414
"N00001330",0
"N00001331",0.198708395429707
"N00001332",0.397416790859414
"N00001333",0.596125186289121
"N00001334",0.198708395429707
"N00001335",0.198708395429707
"N00001336",0.794833581718828
"N00001337",0.198708395429707
"N00001338",0.198708395429707
"N00001339",0.397416790859414
"N00001340",1.58966716343766
"N00001341",0.397416790859414
"N00001342",0.198708395429707
"N00001343",0.397416790859414
"N00001344",0.596125186289121
"N00001345",0.993541977148535
"N00001346",2.9806259314456
"N00001347",1.78837555886736
"N00001348",0.198708395429707
"N00001349",0.596125186289121
"N00001350",0.794833581718828
"N00001351",0.993541977148535
"N00001352",0
"N00001353",0.993541977148535
"N00001354",0.993541977148535
"N00001355",0.198708395429707
"N00001356",0
"N00001357",0
"N00001358",0
"N00001359",0.596125186289121
"N00001360",0
"N00001361",0.596125186289121
"N00001362",0.794833581718828
"N00001363",0.794833581718828
"N00001364",0.596125186289121
"N00001365",0.198708395429707
"N00001366",0.397416790859414
"N00001367",0.397416790859414
"N00001368",0.397416790859414
"N00001369",0.397416790859414
"N00001370",0.596125186289121
"N00001371",0.198708395429707
"N00001372",0.794833581718828
"N00001373",0.397416790859414
"N00001374",0.397416790859414
"N00001375",0.794833581718828
"N00001376",0.198708395429707
"N00001377",0.993541977148535
"N00001378",0
"N00001379",0.198708395429707
"N00001380",1.98708395429707
"N00001381",0
"N00001382",0.397416790859414
"N00001383",0.794833581718828
"N00001384",0.993541977148535
"N00001385",4.37158469945355
"N00001386",0.198708395429707
"N00001387",0.198708395429707
"N00001388",3.37804272230502
"N00001389",0.198708395429707
"N00001390",0.596125186289121
"N00001391",0.198708395429707
"N00001392",0.198708395429707
"N00001393",0
"N00001394",0.198708395429707
"N00001395",0.397416790859414
"N00001396",0
"N00001397",0.794833581718828
"N00001398",0.198708395429707
"N00001399",1.98708395429707
"N00001400",0.794833581718828
"N00001401",0.794833581718828
"N00001402",0.397416790859414
"N00001403",0.198708395429707
"N00001404",5.16641828117238
"N00001405",0.198708395429707
"N00001406",0.198708395429707
"N00001407",0
"N00001408",0.397416790859414
"N00001409",0
"N00001410",0.397416790859414
"N00001411",0.397416790859414
"N00001412",0.198708395429707
"N00001413",0.198708395429707
"N00001414",0.993541977148535
"N00001415",0.993541977148535
"N00001416",0.794833581718828
"N00001417",0.596125186289121
"N00001418",0.596125186289121
"N00001419",0.198708395429707
"N00001420",0.794833581718828
"N00001421",1.58966716343766
"N00001422",0.596125186289121
"N00001423",1.98708395429707
"N00001424",0
"N00001425",0.198708395429707
"N00001426",0.198708395429707
"N00001427",2.18579234972678
"N00001428",0
"N00001429",1.39095876800795
"N00001430",0.397416790859414
"N00001431",0
"N00001432",0.397416790859414
"N00001433",0.596125186289121
"N00001434",1.19225037257824
"N00001435",0.596125186289121
"N00001436",0
"N00001437",0.794833581718828
"N00001438",1.19225037257824
"N00001439",0.596125186289121
"N00001440",0.794833581718828
"N00001441",0.198708395429707
"N00001442",2.58320914058619
"N00001443",1.19225037257824
"N00001444",0.397416790859414
"N00001445",1.58966716343766
"N00001446",0.397416790859414
"N00001447",1.98708395429707
"N00001448",0.596125186289121
"N00001449",0.198708395429707
"N00001450",0.397416790859414
"N00001451",1.19225037257824
"N00001452",0.198708395429707
"N00001453",0.993541977148535
"N00001454",0.198708395429707
"N00001455",0.993541977148535
"N00001456",0.198708395429707
"N00001457",0.794833581718828
"N00001458",1.98708395429707
"N00001459",0.397416790859414
"N00001460",2.18579234972678
"N00001461",0.397416790859414
"N00001462",0.794833581718828
"N00001463",0.198708395429707
"N00001464",0.596125186289121
"N00001465",0.596125186289121
"N00001466",0.198708395429707
"N00001467",0.596125186289121
"N00001468",0
"N00001469",0
"N00001470",0.397416790859414
"N00001471",0.198708395429707
"N00001472",0.397416790859414
"N00001473",0
"N00001474",0.198708395429707
"N00001475",0
"N00001476",0.198708395429707
"N00001477",0.198708395429707
"N00001478",0.198708395429707
"N00001479",1.19225037257824
"N00001480",4.37158469945355
"N00001481",0.397416790859414
"N00001482",0.993541977148535
"N00001483",0.397416790859414
"N00001484",0.198708395429707
"N00001485",0.198708395429707
"N00001486",0.794833581718828
"N00001487",0.397416790859414
"N00001488",0.993541977148535
"N00001489",0.993541977148535
"N00001490",0.198708395429707
"N00001491",0.794833581718828
"N00001492",0
"N00001493",0
"N00001494",0.397416790859414
"N00001495",0.397416790859414
"N00001496",0.198708395429707
"N00001497",0.596125186289121
"N00001498",0.596125186289121
"N00001499",0.397416790859414
"N00001500",0
"N00001501",0.397416790859414
"N00001502",0.198708395429707
"N00001503",0.596125186289121
"N00001504",1.19225037257824
"N00001505",0.397416790859414
"N00001506",0.198708395429707
"N00001507",0.397416790859414
"N00001508",0.794833581718828
"N00001509",0.794833581718828
"N00001510",0.198708395429707
"N00001511",1.39095876800795
"N00001512",0.198708395429707
"N00001513",0.397416790859414
"N00001514",0.794833581718828
"N00001515",1.78837555886736
"N00001516",1.39095876800795
"N00001517",0.794833581718828
"N00001518",0.397416790859414
"N00001519",0.397416790859414
"N00001520",0.198708395429707
"N00001521",0.198708395429707
"N00001522",0.198708395429707
"N00001523",0.993541977148535
"N00001524",0.198708395429707
"N00001525",0.794833581718828
"N00001526",0.397416790859414
"N00001527",0.993541977148535
"N00001528",0
"N00001529",0.596125186289121
"N00001530",0.993541977148535
"N00001531",0
"N00001532",0.794833581718828
"N00001533",0.993541977148535
"N00001534",0.397416790859414
"N00001535",0.596125186289121
"N00001536",0.993541977148535
"N00001537",0.397416790859414
"N00001538",0.993541977148535
"N00001539",0.198708395429707
"N00001540",0.397416790859414
"N00001541",0.993541977148535
"N00001542",0.794833581718828
"N00001543",1.19225037257824
"N00001544",0.198708395429707
"N00001545",0.198708395429707
"N00001546",0.596125186289121
"N00001547",0.397416790859414
"N00001548",0.198708395429707
"N00001549",0.596125186289121
"N00001550",1.39095876800795
"N00001551",0.397416790859414
"N00001552",0.198708395429707
"N00001553",0.596125186289121
"N00001554",0.198708395429707
"N00001555",0
"N00001556",0
"N00001557",0.397416790859414
"N00001558",0.198708395429707
"N00001559",0.397416790859414
"N00001560",0
"N00001561",0
"N00001562",0
"N00001563",0.198708395429707
"N00001564",0.198708395429707
"N00001565",0.397416790859414
"N00001566",0.397416790859414
"N00001567",0.596125186289121
"N00001568",4.37158469945355
"N00001569",0
"N00001570",1.39095876800795
"N00001571",0.596125186289121
"N00001572",0.198708395429707
"N00001573",0.397416790859414
"N00001574",0.198708395429707
"N00001575",0.596125186289121
"N00001576",2.18579234972678
"N00001577",0.397416790859414
"N00001578",0.198708395429707
"N00001579",0.198708395429707
"N00001580",0.596125186289121
"N00001581",0
"N00001582",1.98708395429707
"N00001583",0.198708395429707
"N00001584",1.19225037257824
"N00001585",0
"N00001586",0.198708395429707
"N00001587",0.397416790859414
"N00001588",0
"N00001589",0.596125186289121
"N00001590",0.397416790859414
"N00001591",0
"N00001592",0.198708395429707
"N00001593",0.794833581718828
"N00001594",0.198708395429707
"N00001595",0
"N00001596",0
"N00001597",0
"N00001598",0
"N00001599",0
"N00001600",0
"N00001601",0.596125186289121
"N00001602",0.198708395429707
"N00001603",0.794833581718828
"N00001604",0.198708395429707
"N00001605",0.397416790859414
"N00001606",0.198708395429707
"N00001607",0
"N00001608",0
"N00001609",0
"N00001610",0
"N00001611",0.198708395429707
"N00001612",0.596125186289121
"N00001613",0.596125186289121
"N00001614",0.397416790859414
"N00001615",0.397416790859414
"N00001616",0.596125186289121
"N00001617",0.198708395429707
"N00001618",0.198708395429707
"N00001619",0.794833581718828
"N00001620",0.596125186289121
"N00001621",0.198708395429707
"N00001622",0.198708395429707
"N00001623",0.596125186289121
"N00001624",0.198708395429707
"N00001625",0
"N00001626",0.198708395429707
"N00001627",0.198708395429707
"N00001628",0.596125186289121
"N00001629",1.39095876800795
"N00001630",0.397416790859414
"N00001631",0.397416790859414
"N00001632",0.794833581718828
"N00001633",0.198708395429707
"N00001634",0
"N00001635",0.993541977148535
"N00001636",0.993541977148535
"N00001637",0.596125186289121
"N00001638",0.794833581718828
"N00001639",0
"N00001640",0.198708395429707
"N00001641",0.596125186289121
"N00001642",0.397416790859414
"N00001643",0.794833581718828
"N00001644",0.198708395429707
"N00001645",0.397416790859414
"N00001646",4.17287630402385
"N00001647",0.397416790859414
"N00001648",0
"N00001649",0.198708395429707
"N00001650",0.596125186289121
"N00001651",0.198708395429707
"N00001652",0.794833581718828
"N00001653",0.198708395429707
"N00001654",0.198708395429707
"N00001655",0.794833581718828
"N00001656",0.198708395429707
"N00001657",0
"N00001658",0
"N00001659",0.198708395429707
"N00001660",0.596125186289121
"N00001661",0.198708395429707
"N00001662",0.397416790859414
"N00001663",0.794833581718828
"N00001664",0.397416790859414
"N00001665",0.596125186289121
"N00001666",0.596125186289121
"N00001667",0.596125186289121
"N00001668",0.397416790859414
"N00001669",0.198708395429707
"N00001670",0.198708395429707
"N00001671",0.397416790859414
"N00001672",0.397416790859414
"N00001673",0.397416790859414
"N00001674",0.397416790859414
"N00001675",0
"N00001676",0.198708395429707
"N00001677",0
"N00001678",0.397416790859414
"N00001679",0.397416790859414
"N00001680",0.794833581718828
"N00001681",0.397416790859414
"N00001682",0.198708395429707
"N00001683",0.596125186289121
"N00001684",0.794833581718828
"N00001685",0.397416790859414
"N00001686",0
"N00001687",0.397416790859414
"N00001688",0.794833581718828
"N00001689",0.198708395429707
"N00001690",0.198708395429707
"N00001691",0.397416790859414
"N00001692",0
"N00001693",1.39095876800795
"N00001694",0.198708395429707
"N00001695",0.198708395429707
"N00001696",0.198708395429707
"N00001697",0.198708395429707
"N00001698",0
"N00001699",0.198708395429707
"N00001700",0.198708395429707
"N00001701",0.198708395429707
"N00001702",0.397416790859414
"N00001703",2.38450074515648
"N00001704",2.9806259314456
"N00001705",0
"N00001706",0.794833581718828
"N00001707",0.397416790859414
"N00001708",0.397416790859414
"N00001709",0
"N00001710",2.58320914058619
"N00001711",0
"N00001712",2.9806259314456
"N00001713",1.58966716343766
"N00001714",3.37804272230502
"N00001715",0.397416790859414
"N00001716",0.596125186289121
"N00001717",0.198708395429707
"N00001718",0.794833581718828
"N00001719",0.397416790859414
"N00001720",0.397416790859414
"N00001721",0.794833581718828
"N00001722",0.596125186289121
"N00001723",0.198708395429707
"N00001724",0.596125186289121
"N00001725",0.198708395429707
"N00001726",0.198708395429707
"N00001727",0.198708395429707
"N00001728",0.397416790859414
"N00001729",0.397416790859414
"N00001730",0.198708395429707
"N00001731",0.397416790859414
"N00001732",0.596125186289121
"N00001733",0.596125186289121
"N00001734",0
"N00001735",0.397416790859414
"N00001736",4.57029309488326
"N00001737",0.596125186289121
"N00001738",0.596125186289121
"N00001739",0.596125186289121
"N00001740",1.39095876800795
"N00001741",0.596125186289121
"N00001742",0.596125186289121
"N00001743",0.198708395429707
"N00001744",0
"N00001745",0.198708395429707
"N00001746",0.198708395429707
"N00001747",0.596125186289121
"N00001748",0.198708395429707
"N00001749",0.198708395429707
"N00001750",0.198708395429707
"N00001751",1.98708395429707
"N00001752",0.397416790859414
"N00001753",0.993541977148535
"N00001754",0.596125186289121
"N00001755",0.397416790859414
"N00001756",0.397416790859414
"N00001757",0.397416790859414
"N00001758",0.794833581718828
"N00001759",0.198708395429707
"N00001760",0.794833581718828
"N00001761",0.794833581718828
"N00001762",0.397416790859414
"N00001763",1.19225037257824
"N00001764",0.596125186289121
"N00001765",2.18579234972678
"N00001766",0.397416790859414
"N00001767",0
"N00001768",0.198708395429707
"N00001769",0
"N00001770",0
"N00001771",0.596125186289121
"N00001772",0.596125186289121
"N00001773",0.198708395429707
"N00001774",0.397416790859414
"N00001775",0.198708395429707
"N00001776",0.198708395429707
"N00001777",0.198708395429707
"N00001778",0.198708395429707
"N00001779",0.596125186289121
"N00001780",3.57675111773473
"N00001781",0.596125186289121
"N00001782",0
"N00001783",0.993541977148535
"N00001784",0.198708395429707
"N00001785",0.397416790859414
"N00001786",0.198708395429707
"N00001787",0.397416790859414
"N00001788",0
"N00001789",0
"N00001790",0.794833581718828
"N00001791",1.19225037257824
"N00001792",0.198708395429707
"N00001793",1.39095876800795
"N00001794",4.57029309488326
"N00001795",0.198708395429707
"N00001796",0.198708395429707
"N00001797",1.19225037257824
"N00001798",0.198708395429707
"N00001799",0.596125186289121
"N00001800",0
"N00001801",0.397416790859414
"N00001802",0
"N00001803",0.198708395429707
"N00001804",0
"N00001805",1.19225037257824
"N00001806",0.596125186289121
"N00001807",0.596125186289121
"N00001808",0
"N00001809",0.198708395429707
"N00001810",0.596125186289121
"N00001811",0.198708395429707
"N00001812",0.794833581718828
"N00001813",0.993541977148535
"N00001814",2.38450074515648
"N00001815",0.794833581718828
"N00001816",0.993541977148535
"N00001817",0.397416790859414
"N00001818",0.397416790859414
"N00001819",0
"N00001820",1.19225037257824
"N00001821",0.596125186289121
"N00001822",0
"N00001823",0
"N00001824",0
"N00001825",0.198708395429707
"N00001826",0.198708395429707
"N00001827",0.397416790859414
"N00001828",0.397416790859414
"N00001829",0.596125186289121
"N00001830",0.993541977148535
"N00001831",0.397416790859414
"N00001832",0.794833581718828
"N00001833",0.198708395429707
"N00001834",0.794833581718828
"N00001835",0.596125186289121
"N00001836",0.397416790859414
"N00001837",0.794833581718828
"N00001838",0
"N00001839",0.397416790859414
"N00001840",0.198708395429707
"N00001841",0.198708395429707
"N00001842",0.397416790859414
"N00001843",0.198708395429707
"N00001844",0.198708395429707
"N00001845",0.993541977148535
"N00001846",0.596125186289121
"N00001847",1.19225037257824
"N00001848",0.993541977148535
"N00001849",0.397416790859414
"N00001850",0.397416790859414
"N00001851",0.993541977148535
"N00001852",2.18579234972678
"N00001853",0
"N00001854",0
"N00001855",0.596125186289121
"N00001856",0.198708395429707
"N00001857",0.198708395429707
"N00001858",0.397416790859414
"N00001859",0.794833581718828
"N00001860",0.198708395429707
"N00001861",0.397416790859414
"N00001862",2.58320914058619
"N00001863",1.39095876800795
"N00001864",1.39095876800795
"N00001865",1.98708395429707
"N00001866",0
"N00001867",0
"N00001868",0.596125186289121
"N00001869",2.18579234972678
"N00001870",0.198708395429707
"N00001871",0.198708395429707
"N00001872",0
"N00001873",0.596125186289121
"N00001874",0
"N00001875",0.993541977148535
"N00001876",0
"N00001877",0.397416790859414
"N00001878",0.198708395429707
"N00001879",0.993541977148535
"N00001880",0.596125186289121
"N00001881",1.19225037257824
"N00001882",0.198708395429707
"N00001883",0.198708395429707
"N00001884",0.794833581718828
"N00001885",0.397416790859414
"N00001886",0.794833581718828
"N00001887",0.198708395429707
"N00001888",0.596125186289121
"N00001889",0.794833581718828
"N00001890",0.794833581718828
"N00001891",0.397416790859414
"N00001892",0.198708395429707
"N00001893",0.198708395429707
"N00001894",0.993541977148535
"N00001895",1.19225037257824
"N00001896",1.58966716343766
"N00001897",0.198708395429707
"N00001898",0.993541977148535
"N00001899",0.198708395429707
"N00001900",0.198708395429707
"N00001901",1.39095876800795
"N00001902",0.397416790859414
"N00001903",0.198708395429707
"N00001904",0.397416790859414
"N00001905",0.596125186289121
"N00001906",0.397416790859414
"N00001907",1.39095876800795
"N00001908",0.397416790859414
"N00001909",0.198708395429707
"N00001910",0.198708395429707
"N00001911",0.397416790859414
"N00001912",1.39095876800795
"N00001913",0.596125186289121
"N00001914",0.198708395429707
"N00001915",0.794833581718828
"N00001916",0.198708395429707
"N00001917",0
"N00001918",0.198708395429707
"N00001919",0.993541977148535
"N00001920",0.596125186289121
"N00001921",0
"N00001922",0.596125186289121
"N00001923",0.397416790859414
"N00001924",0
"N00001925",0.794833581718828
"N00001926",0.794833581718828
"N00001927",0
"N00001928",0.794833581718828
"N00001929",0.794833581718828
"N00001930",0.198708395429707
"N00001931",0.397416790859414
"N00001932",1.19225037257824
"N00001933",0.198708395429707
"N00001934",0.198708395429707
"N00001935",0.198708395429707
"N00001936",0
"N00001937",0.198708395429707
"N00001938",0.794833581718828
"N00001939",0
"N00001940",0
"N00001941",0.794833581718828
"N00001942",0.993541977148535
"N00001943",1.39095876800795
"N00001944",1.39095876800795
"N00001945",0.198708395429707
"N00001946",0.198708395429707
"N00001947",0.596125186289121
"N00001948",0.397416790859414
"N00001949",0.794833581718828
"N00001950",0.596125186289121
"N00001951",0.397416790859414
"N00001952",0.397416790859414
"N00001953",0.397416790859414
"N00001954",0.397416790859414
"N00001955",0.198708395429707
"N00001956",0.397416790859414
"N00001957",0
"N00001958",0.596125186289121
"N00001959",0
"N00001960",0.397416790859414
"N00001961",0.596125186289121
"N00001962",0.397416790859414
"N00001963",0
"N00001964",0
"N00001965",0.596125186289121
"N00001966",0.993541977148535
"N00001967",0
"N00001968",0.397416790859414
"N00001969",0.794833581718828
"N00001970",0.794833581718828
"N00001971",0
"N00001972",0.198708395429707
"N00001973",0.198708395429707
"N00001974",0.198708395429707
"N00001975",1.39095876800795
"N00001976",0.993541977148535
"N00001977",0
"N00001978",0.596125186289121
"N00001979",0.794833581718828
"N00001980",0
"N00001981",0.794833581718828
"N00001982",0.596125186289121
"N00001983",0.397416790859414
"N00001984",0.397416790859414
"N00001985",0.794833581718828
"N00001986",4.96770988574267
"N00001987",0.198708395429707
"N00001988",0.794833581718828
"N00001989",0.198708395429707
"N00001990",1.19225037257824
"N00001991",0.397416790859414
"N00001992",0
"N00001993",1.58966716343766
"N00001994",0.397416790859414
"N00001995",0.596125186289121
"N00001996",4.17287630402385
"N00001997",0.397416790859414
"N00001998",0.397416790859414
"N00001999",0.397416790859414
"N00002000",0
"N00002001",0.993541977148535
"N00002002",0.993541977148535
"N00002003",0.794833581718828
"N00002004",0
"N00002005",0.198708395429707
"N00002006",0.794833581718828
"N00002007",0.596125186289121
"N00002008",3.17933432687531
"N00002009",0.198708395429707
"N00002010",0.596125186289121
"N00002011",0.596125186289121
"N00002012",0.993541977148535
"N00002013",0.794833581718828
"N00002014",0.794833581718828
"N00002015",0.397416790859414
"N00002016",0
"N00002017",0.397416790859414
"N00002018",1.19225037257824
"N00002019",0
"N00002020",0.596125186289121
"N00002021",0.198708395429707
"N00002022",0.198708395429707
"N00002023",0.993541977148535
"N00002024",0.198708395429707
"N00002025",0.596125186289121
"N00002026",0.198708395429707
"N00002027",0.596125186289121
"N00002028",0.198708395429707
"N00002029",0.794833581718828
"N00002030",0.794833581718828
"N00002031",0.397416790859414
"N00002032",0.794833581718828
"N00002033",1.19225037257824
"N00002034",0.198708395429707
"N00002035",0
"N00002036",0.397416790859414
"N00002037",0.596125186289121
"N00002038",0.596125186289121
"N00002039",0.198708395429707
"N00002040",0.397416790859414
"N00002041",0.596125186289121
"N00002042",0.993541977148535
"N00002043",0.596125186289121
"N00002044",1.39095876800795
"N00002045",6.55737704918033
"N00002046",0.198708395429707
"N00002047",0
"N00002048",0.596125186289121
"N00002049",0.794833581718828
"N00002050",0.198708395429707
"N00002051",0.993541977148535
"N00002052",0.397416790859414
"N00002053",0.794833581718828
"N00002054",0.198708395429707
"N00002055",0.794833581718828
"N00002056",0.596125186289121
"N00002057",0.596125186289121
"N00002058",0.596125186289121
"N00002059",0.198708395429707
"N00002060",2.38450074515648
"N00002061",0.993541977148535
"N00002062",0.794833581718828
"N00002063",0.397416790859414
"N00002064",0.993541977148535
"N00002065",0.596125186289121
"N00002066",1.98708395429707
"N00002067",0.993541977148535
"N00002068",1.19225037257824
"N00002069",0.198708395429707
"N00002070",1.58966716343766
"N00002071",0.397416790859414
"N00002072",0.397416790859414
"N00002073",0.993541977148535
"N00002074",1.39095876800795
"N00002075",0.198708395429707
"N00002076",0.397416790859414
"N00002077",0.397416790859414
"N00002078",0.596125186289121
"N00002079",1.78837555886736
"N00002080",0.993541977148535
"N00002081",0.993541977148535
"N00002082",0.596125186289121
"N00002083",0.397416790859414
"N00002084",0.993541977148535
"N00002085",0.596125186289121
"N00002086",0.794833581718828
"N00002087",0.794833581718828
"N00002088",0.596125186289121
"N00002089",0.198708395429707
"N00002090",0.596125186289121
"N00002091",1.39095876800795
"N00002092",1.39095876800795
"N00002093",0.596125186289121
"N00002094",0.596125186289121
"N00002095",0.794833581718828
"N00002096",0.596125186289121
"N00002097",1.98708395429707
"N00002098",1.19225037257824
"N00002099",0.993541977148535
"N00002100",0.198708395429707
"N00002101",0.596125186289121
"N00002102",0
"N00002103",0.794833581718828
"N00002104",0.397416790859414
"N00002105",0.397416790859414
"N00002106",0
"N00002107",0.596125186289121
"N00002108",0.198708395429707
"N00002109",0.596125186289121
"N00002110",0.397416790859414
"N00002111",0.198708395429707
"N00002112",0.596125186289121
"N00002113",0.993541977148535
"N00002114",0.596125186289121
"N00002115",0.993541977148535
"N00002116",0.198708395429707
"N00002117",0.596125186289121
"N00002118",0.198708395429707
"N00002119",0.198708395429707
"N00002120",0.397416790859414
"N00002121",0.596125186289121
"N00002122",0.198708395429707
"N00002123",0.993541977148535
