from_postcode,BT126BA,BT161RH,BT358DR,BT412RL,BT476SB,BT521HS,BT635QQ,BT746DN
N00002320,34.0096740062926,46.5458959812848,36.5804618603731,44.0969174783216,101.4,83.2,11.4562670706944,83.2
N00002321,34.0096740062926,46.5458959812848,36.5804618603731,45.3246173009173,101.4,84.5,13.034936869946,83.2
N00002322,34.0096740062926,46.5458959812848,36.5804618603731,45.3246173009173,102.7,84.5,13.034936869946,83.2
N00002323,35.2996111471651,47.7609862792756,37.8526650536016,46.5458959812848,102.7,84.5,13.034936869946,84.5
N00002324,34.0096740062926,46.5458959812848,37.8526650536016,45.3246173009173,102.7,84.5,13.034936869946,83.2
N00002325,35.2996111471651,47.7609862792756,36.5804618603731,45.3246173009173,102.7,84.5,13.034936869946,83.2
N00002326,30.0802640216665,42.8625469209214,37.8526650536016,41.6212373612667,101.4,80.9910768517414,16.0884404323873,85.8
N00002327,31.4005615242259,44.0969174783216,39.1166217609521,42.8625469209214,104,80.9910768517414,14.5772411907136,84.5
N00002328,31.4005615242259,44.0969174783216,39.1166217609521,41.6212373612667,101.4,80.9910768517414,16.0884404323873,85.8
N00002329,31.4005615242259,44.0969174783216,39.1166217609521,42.8625469209214,104,80.9910768517414,14.5772411907136,84.5
N00002330,30.0802640216665,42.8625469209214,39.1166217609521,40.372699739972,100.1,79.8956428122916,16.0884404323873,85.8
N00002331,35.2996111471651,47.7609862792756,41.6212373612667,46.5458959812848,102.7,85.8,13.034936869946,83.2
N00002332,28.7486181479082,41.6212373612667,39.1166217609521,40.372699739972,100.1,79.8956428122916,17.5725337832552,88.4
N00002333,28.7486181479082,41.6212373612667,39.1166217609521,40.372699739972,100.1,79.8956428122916,17.5725337832552,87.1
N00002334,28.7486181479082,41.6212373612667,39.1166217609521,40.372699739972,100.1,79.8956428122916,17.5725337832552,88.4
N00002335,28.7486181479082,41.6212373612667,39.1166217609521,40.372699739972,100.1,79.8956428122916,17.5725337832552,88.4
N00002336,35.2996111471651,47.7609862792756,39.1166217609521,46.5458959812848,101.4,85.8,11.4562670706944,83.2
N00002337,35.2996111471651,47.7609862792756,40.372699739972,46.5458959812848,101.4,85.8,9.83402616304834,83.2
N00002338,35.2996111471651,47.7609862792756,35.2996111471651,46.5458959812848,102.7,85.8,11.4562670706944,83.2
N00002339,35.2996111471651,47.7609862792756,40.372699739972,46.5458959812848,101.4,85.8,11.4562670706944,83.2
N00002340,35.2996111471651,47.7609862792756,35.2996111471651,46.5458959812848,102.7,85.8,11.4562670706944,83.2
N00002341,35.2996111471651,47.7609862792756,35.2996111471651,46.5458959812848,102.7,85.8,11.4562670706944,83.2
N00002342,35.2996111471651,47.7609862792756,35.2996111471651,46.5458959812848,102.7,85.8,9.83402616304834,83.2
N00002343,35.2996111471651,47.7609862792756,39.1166217609521,45.3246173009173,101.4,84.5,9.83402616304834,83.2
N00002344,32.7101681851292,45.3246173009173,39.1166217609521,44.0969174783216,100.1,83.2,9.83402616304834,80.9910768517414
N00002345,34.0096740062926,46.5458959812848,39.1166217609521,45.3246173009173,101.4,84.5,11.4562670706944,82.0836428572488
N00002346,34.0096740062926,46.5458959812848,37.8526650536016,45.3246173009173,101.4,84.5,11.4562670706944,82.0836428572488
N00002347,32.7101681851292,45.3246173009173,37.8526650536016,44.0969174783216,102.7,83.2,13.034936869946,83.2
N00002348,34.0096740062926,46.5458959812848,37.8526650536016,45.3246173009173,102.7,84.5,13.034936869946,83.2
N00002349,32.7101681851292,45.3246173009173,37.8526650536016,44.0969174783216,102.7,83.2,13.034936869946,83.2
N00002350,32.7101681851292,45.3246173009173,39.1166217609521,44.0969174783216,102.7,83.2,14.5772411907136,84.5
N00002351,34.0096740062926,46.5458959812848,40.372699739972,45.3246173009173,101.4,84.5,11.4562670706944,82.0836428572488
N00002352,34.0096740062926,46.5458959812848,39.1166217609521,45.3246173009173,100.1,84.5,11.4562670706944,82.0836428572488
N00002353,35.2996111471651,47.7609862792756,35.2996111471651,46.5458959812848,101.4,85.8,8.15778606675056,83.2
N00002354,36.5804618603731,48.9701057321922,36.5804618603731,47.7609862792756,100.1,87.1,6.41121146749091,82.0836428572488
N00002355,35.2996111471651,47.7609862792756,36.5804618603731,46.5458959812848,101.4,85.8,8.15778606675056,83.2
N00002356,36.5804618603731,48.9701057321922,37.8526650536016,47.7609862792756,100.1,87.1,6.41121146749091,82.0836428572488
N00002357,35.2996111471651,47.7609862792756,35.2996111471651,46.5458959812848,101.4,84.5,8.15778606675056,83.2
N00002358,34.0096740062926,46.5458959812848,40.372699739972,45.3246173009173,101.4,84.5,9.83402616304834,82.0836428572488
N00002359,35.2996111471651,47.7609862792756,40.372699739972,46.5458959812848,101.4,84.5,9.83402616304834,83.2
N00002360,39.1166217609521,52.5636145854392,32.7101681851292,50.1734580681615,97.5,89.7,8.15778606675056,78.7972860024428
N00002361,39.1166217609521,51.3712344516913,32.7101681851292,50.1734580681615,97.5,89.7,8.15778606675056,78.7972860024428
N00002362,39.1166217609521,51.3712344516913,34.0096740062926,50.1734580681615,96.2,89.7,6.41121146749091,77.6959497099794
N00002363,39.1166217609521,51.3712344516913,34.0096740062926,50.1734580681615,96.2,89.7,6.41121146749091,77.6959497099794
N00002364,39.1166217609521,51.3712344516913,34.0096740062926,50.1734580681615,96.2,89.7,6.41121146749091,78.7972860024428
N00002365,39.1166217609521,51.3712344516913,34.0096740062926,50.1734580681615,97.5,89.7,6.41121146749091,78.7972860024428
N00002366,39.1166217609521,51.3712344516913,34.0096740062926,50.1734580681615,96.2,89.7,6.41121146749091,78.7972860024428
N00002367,39.1166217609521,51.3712344516913,34.0096740062926,50.1734580681615,97.5,89.7,6.41121146749091,78.7972860024428
N00002368,44.0969174783216,56.1100223905244,39.1166217609521,54.9328533660975,94.9,87.1,13.034936869946,76.5915751408553
N00002369,42.8625469209214,54.9328533660975,39.1166217609521,53.7507676882285,93.6,85.8,13.034936869946,75.4841013054998
N00002370,42.8625469209214,54.9328533660975,37.8526650536016,53.7507676882285,93.6,87.1,11.4562670706944,76.5915751408553
N00002371,44.0969174783216,56.1100223905244,41.6212373612667,53.7507676882285,93.6,85.8,16.0884404323873,75.4841013054998
N00002372,40.372699739972,52.5636145854392,42.8625469209214,51.3712344516913,91,83.2,16.0884404323873,73.2596001590327
N00002373,41.6212373612667,53.7507676882285,42.8625469209214,52.5636145854392,92.3,84.5,17.5725337832552,74.3734648968056
N00002374,42.8625469209214,54.9328533660975,44.0969174783216,53.7507676882285,92.3,84.5,17.5725337832552,75.4841013054998
N00002375,41.6212373612667,53.7507676882285,42.8625469209214,51.3712344516913,91,83.2,16.0884404323873,73.2596001590327
N00002376,37.8526650536016,50.1734580681615,32.7101681851292,48.9701057321922,105.3,88.4,13.034936869946,87.1
N00002377,32.7101681851292,45.3246173009173,35.2996111471651,44.0969174783216,105.3,83.2,16.0884404323873,85.8
N00002378,34.0096740062926,46.5458959812848,35.2996111471651,45.3246173009173,104,84.5,14.5772411907136,85.8
N00002379,34.0096740062926,46.5458959812848,35.2996111471651,45.3246173009173,102.7,84.5,14.5772411907136,84.5
N00002380,36.5804618603731,48.9701057321922,32.7101681851292,46.5458959812848,104,85.8,11.4562670706944,85.8
N00002381,34.0096740062926,46.5458959812848,34.0096740062926,45.3246173009173,105.3,84.5,16.0884404323873,85.8
N00002382,34.0096740062926,46.5458959812848,35.2996111471651,45.3246173009173,104,84.5,14.5772411907136,85.8
N00002383,32.7101681851292,45.3246173009173,35.2996111471651,44.0969174783216,105.3,83.2,16.0884404323873,85.8
N00002384,34.0096740062926,46.5458959812848,34.0096740062926,45.3246173009173,104,84.5,16.0884404323873,85.8
N00002385,34.0096740062926,46.5458959812848,35.2996111471651,45.3246173009173,105.3,83.2,16.0884404323873,85.8
N00002386,32.7101681851292,45.3246173009173,40.372699739972,44.0969174783216,100.1,83.2,11.4562670706944,80.9910768517414
N00002387,32.7101681851292,45.3246173009173,39.1166217609521,44.0969174783216,100.1,83.2,11.4562670706944,80.9910768517414
N00002388,32.7101681851292,45.3246173009173,39.1166217609521,44.0969174783216,98.8,83.2,11.4562670706944,80.9910768517414
N00002389,32.7101681851292,45.3246173009173,40.372699739972,44.0969174783216,100.1,83.2,11.4562670706944,80.9910768517414
N00002390,32.7101681851292,45.3246173009173,39.1166217609521,44.0969174783216,98.8,83.2,11.4562670706944,80.9910768517414
N00002391,31.4005615242259,44.0969174783216,40.372699739972,42.8625469209214,98.8,82.0836428572488,11.4562670706944,79.8956428122916
N00002392,34.0096740062926,46.5458959812848,40.372699739972,45.3246173009173,100.1,84.5,11.4562670706944,82.0836428572488
N00002393,34.0096740062926,46.5458959812848,40.372699739972,45.3246173009173,101.4,84.5,13.034936869946,82.0836428572488
N00002394,32.7101681851292,45.3246173009173,39.1166217609521,44.0969174783216,98.8,83.2,11.4562670706944,80.9910768517414
N00002395,34.0096740062926,46.5458959812848,40.372699739972,45.3246173009173,101.4,84.5,11.4562670706944,82.0836428572488
N00002396,87.1,94.9,115.7,71.0219095730246,4.56529960917879,46.5458959812848,97.5,85.8
N00002397,88.4,94.9,115.7,71.0219095730246,4.56529960917879,46.5458959812848,97.5,85.8
N00002398,88.4,96.2,115.7,71.0219095730246,4.56529960917879,46.5458959812848,97.5,85.8
N00002399,88.4,96.2,115.7,71.0219095730246,4.56529960917879,46.5458959812848,97.5,85.8
N00002400,87.1,94.9,115.7,71.0219095730246,2.554855,45.3246173009173,96.2,84.5
N00002401,89.7,97.5,117,72.142438746773,2.554855,44.0969174783216,98.8,85.8
N00002402,88.4,96.2,115.7,71.0219095730246,2.554855,45.3246173009173,97.5,84.5
N00002403,87.1,94.9,115.7,71.0219095730246,4.56529960917879,46.5458959812848,96.2,85.8
N00002404,87.1,94.9,115.7,71.0219095730246,4.56529960917879,46.5458959812848,96.2,85.8
N00002405,85.8,93.6,114.4,69.8979386453122,4.56529960917879,46.5458959812848,96.2,85.8
N00002406,94.9,102.7,122.2,76.5915751408553,9.83402616304834,45.3246173009173,104,88.4
N00002407,94.9,101.4,122.2,76.5915751408553,9.83402616304834,45.3246173009173,104,87.1
N00002408,93.6,101.4,120.9,75.4841013054998,8.15778606675056,44.0969174783216,102.7,87.1
N00002409,93.6,101.4,122.2,76.5915751408553,9.83402616304834,45.3246173009173,104,87.1
N00002410,94.9,101.4,122.2,76.5915751408553,9.83402616304834,45.3246173009173,104,87.1
N00002411,94.9,102.7,123.5,76.5915751408553,11.4562670706944,46.5458959812848,104,89.7
N00002412,94.9,102.7,122.2,76.5915751408553,9.83402616304834,46.5458959812848,104,89.7
N00002413,94.9,102.7,123.5,76.5915751408553,11.4562670706944,46.5458959812848,104,89.7
N00002414,93.6,101.4,122.2,76.5915751408553,9.83402616304834,45.3246173009173,104,88.4
N00002415,93.6,101.4,122.2,76.5915751408553,9.83402616304834,45.3246173009173,104,88.4
N00002416,79.8956428122916,87.1,93.6,63.0772787396216,20.4713346082219,46.5458959812848,76.5915751408553,82.0836428572488
N00002417,79.8956428122916,87.1,93.6,64.2236410011559,24.6777297765005,45.3246173009173,76.5915751408553,82.0836428572488
N00002418,80.9910768517414,88.4,94.9,64.2236410011559,26.0482389454077,46.5458959812848,76.5915751408553,77.6959497099794
N00002419,77.6959497099794,84.5,92.3,61.9268585241596,20.4713346082219,42.8625469209214,75.4841013054998,82.0836428572488
N00002420,78.7972860024428,84.5,92.3,61.9268585241596,28.7486181479082,44.0969174783216,74.3734648968056,82.0836428572488
N00002421,84.5,92.3,97.5,68.7704488886652,23.2922777214499,47.7609862792756,79.8956428122916,77.6959497099794
N00002422,84.5,92.3,111.8,67.6393599541199,17.5725337832552,47.7609862792756,93.6,76.5915751408553
N00002423,92.3,100.1,120.9,75.4841013054998,8.15778606675056,47.7609862792756,102.7,84.5
N00002424,92.3,100.1,119.6,74.3734648968056,8.15778606675056,46.5458959812848,101.4,84.5
N00002425,92.3,100.1,119.6,74.3734648968056,8.15778606675056,46.5458959812848,101.4,84.5
N00002426,92.3,100.1,120.9,75.4841013054998,8.15778606675056,46.5458959812848,101.4,84.5
N00002427,93.6,100.1,120.9,75.4841013054998,9.83402616304834,47.7609862792756,102.7,84.5
N00002428,93.6,100.1,120.9,75.4841013054998,9.83402616304834,47.7609862792756,102.7,85.8
N00002429,92.3,100.1,120.9,74.3734648968056,8.15778606675056,46.5458959812848,101.4,84.5
N00002430,91,98.8,119.6,74.3734648968056,8.15778606675056,46.5458959812848,101.4,83.2
N00002431,91,98.8,119.6,74.3734648968056,8.15778606675056,46.5458959812848,101.4,83.2
N00002432,92.3,100.1,119.6,74.3734648968056,8.15778606675056,46.5458959812848,101.4,84.5
N00002433,92.3,98.8,119.6,74.3734648968056,8.15778606675056,46.5458959812848,101.4,84.5
N00002434,92.3,100.1,119.6,74.3734648968056,8.15778606675056,46.5458959812848,101.4,84.5
N00002435,91,98.8,118.3,73.2596001590327,6.41121146749091,45.3246173009173,100.1,83.2
N00002436,96.2,104,123.5,77.6959497099794,11.4562670706944,46.5458959812848,105.3,88.4
N00002437,94.9,102.7,123.5,76.5915751408553,11.4562670706944,46.5458959812848,104,87.1
N00002438,94.9,102.7,123.5,77.6959497099794,11.4562670706944,46.5458959812848,105.3,87.1
N00002439,94.9,102.7,123.5,76.5915751408553,11.4562670706944,46.5458959812848,104,87.1
N00002440,94.9,102.7,123.5,76.5915751408553,11.4562670706944,46.5458959812848,104,87.1
N00002441,94.9,102.7,122.2,76.5915751408553,9.83402616304834,45.3246173009173,104,87.1
N00002442,94.9,102.7,123.5,77.6959497099794,11.4562670706944,46.5458959812848,105.3,88.4
N00002443,94.9,101.4,122.2,76.5915751408553,9.83402616304834,45.3246173009173,104,87.1
N00002444,91,98.8,119.6,73.2596001590327,6.41121146749091,42.8625469209214,100.1,84.5
N00002445,91,97.5,118.3,73.2596001590327,6.41121146749091,44.0969174783216,100.1,84.5
N00002446,92.3,100.1,119.6,74.3734648968056,6.41121146749091,42.8625469209214,101.4,85.8
N00002447,91,98.8,119.6,74.3734648968056,8.15778606675056,44.0969174783216,101.4,85.8
N00002448,92.3,100.1,120.9,74.3734648968056,8.15778606675056,44.0969174783216,101.4,85.8
N00002449,91,98.8,119.6,74.3734648968056,6.41121146749091,42.8625469209214,101.4,85.8
N00002450,92.3,98.8,119.6,74.3734648968056,6.41121146749091,42.8625469209214,101.4,85.8
N00002451,89.7,97.5,118.3,73.2596001590327,4.56529960917879,46.5458959812848,98.8,83.2
N00002452,89.7,97.5,117,72.142438746773,4.56529960917879,45.3246173009173,98.8,84.5
N00002453,88.4,96.2,117,72.142438746773,2.554855,45.3246173009173,97.5,84.5
N00002454,88.4,96.2,117,71.0219095730246,2.554855,45.3246173009173,97.5,83.2
N00002455,88.4,96.2,117,71.0219095730246,2.554855,45.3246173009173,97.5,84.5
N00002456,88.4,96.2,117,72.142438746773,4.56529960917879,45.3246173009173,98.8,85.8
N00002457,88.4,94.9,115.7,71.0219095730246,2.554855,45.3246173009173,97.5,84.5
N00002458,79.8956428122916,87.1,106.6,63.0772787396216,16.0884404323873,42.8625469209214,88.4,78.7972860024428
N00002459,79.8956428122916,87.1,107.9,64.2236410011559,14.5772411907136,44.0969174783216,89.7,79.8956428122916
N00002460,78.7972860024428,85.8,106.6,63.0772787396216,16.0884404323873,42.8625469209214,88.4,78.7972860024428
N00002461,85.8,92.3,113.1,68.7704488886652,17.5725337832552,42.8625469209214,94.9,96.2
N00002462,78.7972860024428,85.8,105.3,61.9268585241596,17.5725337832552,40.372699739972,87.1,80.9910768517414
N00002463,87.1,94.9,115.7,71.0219095730246,13.034936869946,44.0969174783216,97.5,92.3
N00002464,82.0836428572488,89.7,110.5,66.5045880112487,9.83402616304834,46.5458959812848,92.3,89.7
N00002465,93.6,101.4,122.2,76.5915751408553,9.83402616304834,48.9701057321922,104,85.8
N00002466,93.6,101.4,122.2,76.5915751408553,9.83402616304834,48.9701057321922,104,85.8
N00002467,93.6,101.4,122.2,75.4841013054998,9.83402616304834,47.7609862792756,102.7,85.8
N00002468,93.6,100.1,120.9,75.4841013054998,9.83402616304834,47.7609862792756,102.7,85.8
N00002469,93.6,101.4,122.2,75.4841013054998,9.83402616304834,47.7609862792756,102.7,85.8
N00002470,92.3,100.1,120.9,75.4841013054998,8.15778606675056,47.7609862792756,102.7,84.5
N00002471,93.6,100.1,120.9,75.4841013054998,9.83402616304834,47.7609862792756,102.7,85.8
N00002472,93.6,101.4,122.2,76.5915751408553,9.83402616304834,48.9701057321922,102.7,85.8
N00002473,93.6,101.4,122.2,76.5915751408553,9.83402616304834,47.7609862792756,102.7,85.8
N00002474,93.6,101.4,122.2,75.4841013054998,9.83402616304834,47.7609862792756,102.7,85.8
N00002475,93.6,101.4,122.2,75.4841013054998,9.83402616304834,47.7609862792756,102.7,85.8
N00002476,93.6,100.1,120.9,75.4841013054998,9.83402616304834,47.7609862792756,102.7,84.5
N00002477,97.5,104,124.8,78.7972860024428,14.5772411907136,48.9701057321922,106.6,89.7
N00002478,94.9,102.7,123.5,76.5915751408553,11.4562670706944,48.9701057321922,104,87.1
N00002479,93.6,101.4,122.2,76.5915751408553,9.83402616304834,48.9701057321922,102.7,85.8
N00002480,94.9,102.7,123.5,76.5915751408553,11.4562670706944,48.9701057321922,104,87.1
N00002481,94.9,102.7,123.5,77.6959497099794,11.4562670706944,48.9701057321922,104,87.1
N00002482,94.9,102.7,123.5,77.6959497099794,11.4562670706944,48.9701057321922,105.3,87.1
N00002483,94.9,101.4,122.2,76.5915751408553,11.4562670706944,48.9701057321922,104,87.1
N00002484,94.9,101.4,122.2,76.5915751408553,11.4562670706944,48.9701057321922,104,87.1
N00002485,93.6,101.4,122.2,76.5915751408553,11.4562670706944,48.9701057321922,104,85.8
N00002486,94.9,102.7,122.2,76.5915751408553,11.4562670706944,48.9701057321922,104,87.1
N00002487,93.6,101.4,122.2,76.5915751408553,9.83402616304834,47.7609862792756,104,85.8
N00002488,93.6,101.4,122.2,76.5915751408553,9.83402616304834,48.9701057321922,104,85.8
N00002489,97.5,105.3,126.1,79.8956428122916,14.5772411907136,48.9701057321922,106.6,92.3
N00002490,97.5,105.3,126.1,79.8956428122916,14.5772411907136,48.9701057321922,107.9,92.3
N00002491,94.9,101.4,122.2,76.5915751408553,9.83402616304834,45.3246173009173,104,88.4
N00002492,94.9,102.7,123.5,77.6959497099794,11.4562670706944,46.5458959812848,105.3,88.4
N00002493,97.5,104,124.8,78.7972860024428,13.034936869946,47.7609862792756,106.6,89.7
N00002494,96.2,102.7,123.5,77.6959497099794,11.4562670706944,46.5458959812848,105.3,88.4
N00002495,94.9,102.7,123.5,77.6959497099794,11.4562670706944,46.5458959812848,105.3,89.7
N00002496,96.2,104,124.8,78.7972860024428,13.034936869946,47.7609862792756,106.6,89.7
N00002497,96.2,102.7,123.5,77.6959497099794,11.4562670706944,46.5458959812848,105.3,89.7
N00002498,96.2,104,124.8,77.6959497099794,13.034936869946,47.7609862792756,105.3,89.7
N00002499,94.9,102.7,123.5,77.6959497099794,11.4562670706944,46.5458959812848,105.3,89.7
N00002500,94.9,102.7,123.5,77.6959497099794,11.4562670706944,46.5458959812848,104,88.4
N00002501,97.5,105.3,126.1,79.8956428122916,14.5772411907136,48.9701057321922,107.9,92.3
N00002502,96.2,104,124.8,78.7972860024428,13.034936869946,47.7609862792756,105.3,91
N00002503,89.7,97.5,118.3,73.2596001590327,4.56529960917879,44.0969174783216,98.8,83.2
N00002504,89.7,97.5,118.3,73.2596001590327,4.56529960917879,44.0969174783216,100.1,83.2
N00002505,89.7,97.5,118.3,73.2596001590327,4.56529960917879,44.0969174783216,98.8,83.2
N00002506,89.7,97.5,117,72.142438746773,4.56529960917879,44.0969174783216,98.8,83.2
N00002507,89.7,97.5,118.3,72.142438746773,4.56529960917879,45.3246173009173,98.8,84.5
N00002508,89.7,97.5,118.3,72.142438746773,4.56529960917879,44.0969174783216,98.8,83.2
N00002509,89.7,96.2,117,72.142438746773,4.56529960917879,44.0969174783216,98.8,83.2
N00002510,89.7,97.5,118.3,73.2596001590327,4.56529960917879,45.3246173009173,98.8,83.2
N00002511,89.7,97.5,117,72.142438746773,4.56529960917879,44.0969174783216,98.8,83.2
N00002512,92.3,100.1,120.9,75.4841013054998,14.5772411907136,37.8526650536016,102.7,92.3
N00002513,93.6,101.4,122.2,76.5915751408553,14.5772411907136,39.1166217609521,102.7,92.3
N00002514,92.3,100.1,120.9,74.3734648968056,16.0884404323873,40.372699739972,101.4,93.6
N00002515,92.3,100.1,120.9,75.4841013054998,13.034936869946,37.8526650536016,101.4,91
N00002516,92.3,100.1,120.9,75.4841013054998,14.5772411907136,37.8526650536016,102.7,92.3
N00002517,92.3,100.1,120.9,75.4841013054998,14.5772411907136,37.8526650536016,102.7,92.3
N00002518,91,98.8,119.6,74.3734648968056,14.5772411907136,37.8526650536016,100.1,92.3
N00002519,92.3,100.1,119.6,74.3734648968056,14.5772411907136,37.8526650536016,101.4,92.3
N00002520,92.3,98.8,119.6,74.3734648968056,14.5772411907136,39.1166217609521,101.4,92.3
N00002521,94.9,101.4,122.2,76.5915751408553,9.83402616304834,42.8625469209214,104,88.4
N00002522,94.9,102.7,123.5,76.5915751408553,11.4562670706944,42.8625469209214,104,89.7
N00002523,94.9,102.7,122.2,76.5915751408553,9.83402616304834,42.8625469209214,104,88.4
N00002524,94.9,102.7,122.2,76.5915751408553,9.83402616304834,42.8625469209214,104,88.4
N00002525,91,98.8,119.6,74.3734648968056,9.83402616304834,45.3246173009173,101.4,91
N00002526,92.3,100.1,119.6,74.3734648968056,6.41121146749091,41.6212373612667,101.4,85.8
N00002527,91,98.8,118.3,73.2596001590327,6.41121146749091,42.8625469209214,100.1,84.5
N00002528,93.6,101.4,122.2,75.4841013054998,9.83402616304834,47.7609862792756,102.7,85.8
N00002529,93.6,101.4,122.2,76.5915751408553,11.4562670706944,47.7609862792756,104,85.8
N00002530,93.6,101.4,122.2,76.5915751408553,9.83402616304834,47.7609862792756,104,85.8
N00002531,93.6,101.4,122.2,76.5915751408553,9.83402616304834,47.7609862792756,102.7,85.8
N00002532,93.6,101.4,122.2,76.5915751408553,11.4562670706944,47.7609862792756,104,85.8
N00002533,93.6,101.4,120.9,75.4841013054998,9.83402616304834,47.7609862792756,102.7,85.8
N00002534,92.3,100.1,120.9,75.4841013054998,9.83402616304834,47.7609862792756,102.7,84.5
N00002535,93.6,101.4,120.9,75.4841013054998,9.83402616304834,47.7609862792756,102.7,85.8
N00002536,96.2,104,115.7,77.6959497099794,13.034936869946,50.1734580681615,100.1,79.8956428122916
N00002537,85.8,93.6,113.1,68.7704488886652,8.15778606675056,48.9701057321922,94.9,88.4
N00002538,91,98.8,117,74.3734648968056,8.15778606675056,47.7609862792756,102.7,82.0836428572488
N00002539,89.7,97.5,118.3,72.142438746773,4.56529960917879,46.5458959812848,98.8,83.2
N00002540,88.4,96.2,117,71.0219095730246,4.56529960917879,46.5458959812848,97.5,85.8
N00002541,89.7,97.5,118.3,73.2596001590327,4.56529960917879,44.0969174783216,100.1,84.5
N00002542,89.7,97.5,118.3,73.2596001590327,4.56529960917879,44.0969174783216,98.8,85.8
N00002543,89.7,97.5,118.3,73.2596001590327,4.56529960917879,44.0969174783216,98.8,84.5
N00002544,89.7,97.5,118.3,73.2596001590327,4.56529960917879,44.0969174783216,100.1,84.5
N00002545,91,98.8,118.3,73.2596001590327,4.56529960917879,44.0969174783216,100.1,85.8
N00002546,91,98.8,118.3,73.2596001590327,4.56529960917879,44.0969174783216,100.1,85.8
N00002547,89.7,97.5,118.3,73.2596001590327,4.56529960917879,44.0969174783216,98.8,84.5
N00002548,89.7,97.5,118.3,73.2596001590327,4.56529960917879,45.3246173009173,98.8,84.5
N00002549,88.4,96.2,117,72.142438746773,4.56529960917879,45.3246173009173,98.8,84.5
N00002550,89.7,97.5,118.3,73.2596001590327,4.56529960917879,44.0969174783216,100.1,84.5
N00002551,89.7,96.2,117,72.142438746773,4.56529960917879,45.3246173009173,98.8,84.5
N00002552,89.7,97.5,117,72.142438746773,4.56529960917879,45.3246173009173,98.8,84.5
N00002553,88.4,96.2,117,72.142438746773,4.56529960917879,45.3246173009173,98.8,84.5
N00002554,89.7,97.5,117,72.142438746773,4.56529960917879,45.3246173009173,98.8,84.5
N00002555,96.2,102.7,115.7,77.6959497099794,13.034936869946,50.1734580681615,100.1,79.8956428122916
N00002556,94.9,102.7,114.4,77.6959497099794,11.4562670706944,50.1734580681615,100.1,78.7972860024428
N00002557,94.9,102.7,114.4,77.6959497099794,13.034936869946,50.1734580681615,100.1,78.7972860024428
N00002558,94.9,102.7,114.4,76.5915751408553,11.4562670706944,48.9701057321922,100.1,78.7972860024428
N00002559,94.9,102.7,114.4,76.5915751408553,11.4562670706944,48.9701057321922,100.1,78.7972860024428
N00002560,94.9,101.4,114.4,76.5915751408553,11.4562670706944,48.9701057321922,100.1,79.8956428122916
N00002561,93.6,101.4,117,76.5915751408553,9.83402616304834,47.7609862792756,102.7,82.0836428572488
N00002562,92.3,100.1,117,75.4841013054998,8.15778606675056,47.7609862792756,101.4,80.9910768517414
N00002563,93.6,101.4,117,75.4841013054998,9.83402616304834,47.7609862792756,102.7,80.9910768517414
N00002564,94.9,102.7,114.4,77.6959497099794,11.4562670706944,50.1734580681615,100.1,79.8956428122916
N00002565,93.6,101.4,122.2,76.5915751408553,9.83402616304834,46.5458959812848,104,85.8
N00002566,93.6,101.4,122.2,76.5915751408553,11.4562670706944,46.5458959812848,104,85.8
N00002567,93.6,101.4,120.9,75.4841013054998,9.83402616304834,46.5458959812848,102.7,85.8
N00002568,93.6,101.4,122.2,76.5915751408553,9.83402616304834,45.3246173009173,104,85.8
N00002569,94.9,102.7,123.5,76.5915751408553,11.4562670706944,46.5458959812848,104,87.1
N00002570,94.9,101.4,122.2,76.5915751408553,11.4562670706944,46.5458959812848,104,87.1
N00002571,93.6,101.4,122.2,76.5915751408553,11.4562670706944,46.5458959812848,104,85.8
N00002572,94.9,102.7,122.2,76.5915751408553,11.4562670706944,46.5458959812848,104,87.1
N00002573,92.3,100.1,120.9,75.4841013054998,8.15778606675056,47.7609862792756,101.4,84.5
N00002574,92.3,100.1,120.9,75.4841013054998,8.15778606675056,47.7609862792756,102.7,84.5
N00002575,92.3,100.1,120.9,75.4841013054998,8.15778606675056,47.7609862792756,101.4,84.5
N00002576,92.3,100.1,119.6,74.3734648968056,8.15778606675056,46.5458959812848,101.4,84.5
N00002577,92.3,100.1,120.9,75.4841013054998,8.15778606675056,47.7609862792756,101.4,84.5
N00002578,92.3,100.1,120.9,75.4841013054998,8.15778606675056,47.7609862792756,101.4,84.5
N00002579,94.9,102.7,123.5,76.5915751408553,11.4562670706944,46.5458959812848,104,87.1
N00002580,94.9,101.4,122.2,76.5915751408553,9.83402616304834,45.3246173009173,104,87.1
N00002581,93.6,101.4,122.2,76.5915751408553,9.83402616304834,45.3246173009173,104,87.1
N00002582,94.9,102.7,123.5,77.6959497099794,11.4562670706944,46.5458959812848,105.3,88.4
N00002583,96.2,104,124.8,77.6959497099794,13.034936869946,47.7609862792756,105.3,88.4
N00002584,96.2,102.7,123.5,77.6959497099794,11.4562670706944,46.5458959812848,105.3,88.4
N00002585,96.2,102.7,123.5,77.6959497099794,11.4562670706944,46.5458959812848,105.3,88.4
N00002586,94.9,102.7,123.5,77.6959497099794,11.4562670706944,46.5458959812848,105.3,88.4
N00002587,96.2,104,124.8,78.7972860024428,13.034936869946,47.7609862792756,105.3,89.7
N00002588,96.2,104,124.8,78.7972860024428,13.034936869946,47.7609862792756,106.6,89.7
N00002589,96.2,104,123.5,77.6959497099794,11.4562670706944,46.5458959812848,105.3,88.4
N00002590,94.9,102.7,123.5,77.6959497099794,11.4562670706944,46.5458959812848,104,89.7
