property,,time_ambulance_called,time_ambulance_called,time_ambulance_arrival,time_ambulance_arrival,time_ambulance_leaves_scene,time_ambulance_leaves_scene,time_admitting_unit_arrival,time_admitting_unit_arrival,time_needle,time_needle,time_transfer_unit_arrival,time_transfer_unit_arrival,time_puncture,time_puncture,mRS shift,mRS shift,utility_shift,utility_shift,mRS 0-2,mRS 0-2,reference_admissions,reference_relative_frequency
subtype,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,,
lsoa,lsoa_code,,,,,,,,,,,,,,,,,,,,,,
Vale of White Horse 015F,E01028757,30.0,0.0,60.0,0.0,80.0,0.0,114.8,0.0,144.8,0.0,224.6,0.0,284.6,0.0,-0.4653936604489406,0.0,0.0956532439421976,0.0,0.3653518583371406,0.0,4.0,0.0005139406398560967
Vale of White Horse 016B,E01028746,30.0,,60.0,,80.0,,95.5,,125.5,,,,,,-0.5460924316310776,,0.10024231570335895,,0.6891987638298663,,1.0,0.00012848515996402416
Vale of White Horse 016C,E01028747,30.0,,60.0,,80.0,,97.6,,,,,,,,,,,,,,1.333333333,0.00017131354657587048
Vale of White Horse 016E,E01028713,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,133.0,0.0,212.8,,272.8,,-0.5205234135337878,0.015744334714960895,0.09916139595844346,0.0030556544971708697,0.581673877811967,0.18089571738336135,2.666666667,0.0003426270932802261
Vale of White Horse 016F,E01028715,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,,,,,,,,,,,,,2.333333333,0.00029979870653989467
Vale of White Horse 016G,E01028720,30.0,0.0,60.0,0.0,80.0,0.0,112.6,0.0,142.6,0.0,,,,,-0.5084481253699789,0.0,0.09373169842885942,0.0,0.6821415581757908,0.0,5.0,0.0006424257998201208
West Berkshire 001A,E01016277,30.0,,60.0,,80.0,,107.3,,137.3,,,,,,-0.5201430464894439,,0.09575866086467022,,0.6843380411691161,,1.333333333,0.00017131354657587048
West Berkshire 001B,E01016286,30.0,,60.0,,80.0,,115.9,,,,,,,,,,,,,,1.0,0.00012848515996402416
West Berkshire 001C,E01016287,30.0,0.0,60.0,0.0,80.0,0.0,110.5,0.0,140.5,0.0,220.3,,280.3,,-0.49595484735366213,0.024225510120197826,0.09637468336596747,0.002600568437177682,0.525534626541445,0.22270782482399998,2.0,0.00025697031992804833
West Berkshire 001D,E01016288,30.0,0.0,60.0,0.0,80.0,0.0,113.7,0.0,143.7,0.0,223.5,,283.5,,-0.4936205167744749,0.021472792093067294,0.09430925695503402,0.001730775236561643,0.5764707486864064,0.18223584455560868,2.666666667,0.0003426270932802261
West Berkshire 002A,E01016303,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,133.0,0.0,212.8,,272.8,,-0.5159784155908407,0.019282793195620918,0.1000434874316895,0.0037423971741546657,0.5294537822487,0.22155110212197415,2.333333333,0.00029979870653989467
West Berkshire 002B,E01016304,30.0,0.0,60.0,0.0,80.0,0.0,106.2,0.0,136.2,0.0,216.0,0.0,276.0,0.0,-0.4922945018795124,0.0,0.10077830100292745,0.0,0.37076929281305876,0.0,2.0,0.00025697031992804833
West Berkshire 002C,E01016305,30.0,0.0,60.0,0.0,80.0,0.0,109.40000000000002,0.0,139.4,,,,,,-0.5155121201643273,,0.09495649435213915,,0.6834687140855377,,1.666666667,0.000214141933316202
West Berkshire 002D,E01016306,30.0,0.0,60.0,0.0,80.0,0.0,109.4,0.0,139.4,,,,,,-0.5155121201643273,,0.09495649435213915,,0.6834687140855377,,2.0,0.00025697031992804833
West Berkshire 007A,E01016263,30.0,0.0,60.0,0.0,80.0,0.0,112.6,0.0,142.6,,,,,,-0.5084481253699789,,0.09373169842885942,,0.6821415581757908,,2.333333333,0.00029979870653989467
West Berkshire 007C,E01016283,30.0,0.0,60.0,0.0,80.0,0.0,112.6,0.0,142.6,0.0,,,,,-0.5084481253699789,0.0,0.09373169842885942,0.0,0.6821415581757908,0.0,3.333333333,0.0004282838665039188
West Berkshire 007E,E01016285,30.0,0.0,60.0,0.0,80.0,0.0,116.9,0.0,146.9,0.0,226.7,,286.7,,-0.4788951408804595,0.028350570573162568,0.09324286143211108,0.0016427860176030252,0.5221938114839852,0.22367161166546465,1.333333333,0.00017131354657587048
West Berkshire 010A,E01016296,30.0,0.0,60.0,0.0,80.0,0.0,104.09999999999998,0.0,134.1,,,,,,-0.52719230109543,,0.0969785581024103,,0.6856602522029953,,1.666666667,0.000214141933316202
West Berkshire 010B,E01016297,30.0,,60.0,,80.0,,106.2,,136.2,,,,,,-0.52256723755205,,0.09617833471744708,,0.684792889255142,,3.0,0.00038545547989207247
West Berkshire 010D,E01016299,30.0,0.0,60.0,0.0,80.0,0.0,105.1,0.0,135.1,0.0,214.9,,274.9,,-0.5152423861644663,0.016884006011615157,0.09821013789577497,0.002792896136653027,0.5806531238272898,0.18116257172671038,1.333333333,0.00017131354657587048
West Berkshire 012A,E01016310,30.0,0.0,60.0,0.0,80.0,0.0,110.5,0.0,140.5,,,,,,-0.5130848698373573,,0.09453580378909943,,0.6830128396978011,,4.333333333,0.0005567690264679429
West Berkshire 012C,E01016323,30.0,0.0,60.0,0.0,80.0,0.0,111.6,0.0,,,,,,,,,,,,,1.333333333,0.00017131354657587048
West Berkshire 012D,E01016324,30.0,0.0,60.0,0.0,80.0,0.0,109.4,0.0,,,,,,,,,,,,,2.666666667,0.0003426270932802261
West Berkshire 012E,E01016325,30.0,0.0,60.0,0.0,80.0,0.0,111.6,0.0,141.6,0.0,221.4,,281.4,,-0.4988994750151476,0.020363891538676022,0.0952625673941157,0.0019880533612642794,0.5774923265678412,0.18197668336696965,2.666666667,0.0003426270932802261
West Berkshire 013A,E01016279,30.0,0.0,60.0,0.0,80.0,0.0,111.59999999999998,0.0,141.6,0.0,221.4,,281.4,,-0.4930209258843461,0.024940571723568037,0.09583646896576034,0.0024348581582612364,0.5249601830037637,0.2228750096665472,2.333333333,0.00029979870653989467
West Berkshire 013B,E01016280,30.0,0.0,60.0,0.0,80.0,0.0,112.6,0.0,142.6,0.0,,,,,-0.5084481253699789,0.0,0.09373169842885942,0.0,0.6821415581757908,0.0,1.333333333,0.00017131354657587048
West Berkshire 013C,E01016281,30.0,0.0,60.0,0.0,80.0,0.0,111.6,0.0,141.6,,,,,,-0.5106565732767505,,0.09411476425082643,,0.6825566136959965,,2.0,0.00025697031992804833
West Berkshire 013D,E01016282,30.0,,60.0,,80.0,,112.6,,,,,,,,,,,,,,1.666666667,0.000214141933316202
West Berkshire 014B,E01016340,30.0,,60.0,,80.0,,113.7,,143.7,,223.5,,283.5,,-0.4688258721841043,,0.09630778405250523,,0.36604292086604734,,3.0,0.00038545547989207247
West Berkshire 014C,E01016341,30.0,,60.0,,80.0,,113.7,,143.7,,,,,,-0.5060178390696601,,0.09330999340629842,,0.6816846625965858,,0.666666667,8.565677335217782e-05
West Berkshire 014D,E01016342,30.0,0.0,60.0,0.0,80.0,0.0,113.7,0.0,143.7,,,,,,-0.5060178390696601,,0.09330999340629842,,0.6816846625965858,,1.666666667,0.000214141933316202
West Berkshire 014E,E01016343,30.0,0.0,60.0,0.0,80.0,0.0,114.8,0.0,144.8,0.0,,,,,-0.5035865144996108,0.0,0.0928879401863435,0.0,0.681227417174132,0.0,1.333333333,0.00017131354657587048
West Berkshire 018A,E01016300,30.0,0.0,60.0,0.0,80.0,0.0,109.4,0.0,139.4,0.0,219.2,,279.2,,-0.5044303773025199,0.019194141673064245,0.09626074336651803,0.002259025558625862,0.5785623491313134,0.1817031541380795,3.333333333,0.0004282838665039188
West Berkshire 018B,E01016301,30.0,0.0,60.0,0.0,80.0,0.0,108.40000000000002,0.0,138.4,,,,,,-0.5177178011662404,,0.09533863726498404,,0.6838828397193015,,3.666666667,0.00047111225324425026
West Berkshire 018C,E01016302,30.0,0.0,60.0,0.0,80.0,0.0,116.9,0.0,146.9,,,,,,-0.4989420215832505,,0.09208123629902554,,0.6803535248515594,,2.0,0.00025697031992804833
West Berkshire 018D,E01016326,30.0,0.0,60.0,0.0,80.0,0.0,109.4,0.0,139.4,0.0,219.2,,279.2,,-0.4988895058716162,0.023507926574848986,0.09691286787370748,0.0027667299672695417,0.5261091666542013,0.22254000614628822,1.333333333,0.00017131354657587048
West Berkshire 019A,E01016293,30.0,0.0,60.0,0.0,80.0,0.0,114.8,0.0,144.8,0.0,224.6,0.0,284.6,0.0,-0.4653936604489406,0.0,0.0956532439421976,0.0,0.3653518583371406,0.0,4.333333333,0.0005567690264679429
West Berkshire 019B,E01016346,30.0,0.0,60.0,0.0,80.0,0.0,110.5,0.0,,,,,,,,,,,,,2.333333333,0.00029979870653989467
West Berkshire 019C,E01016347,30.0,0.0,60.0,0.0,80.0,0.0,111.6,0.0,141.6,,,,,,-0.5106565732767505,,0.09411476425082643,,0.6825566136959965,,2.333333333,0.00029979870653989467
West Berkshire 019D,E01016348,30.0,0.0,60.0,0.0,80.0,0.0,111.59999999999998,0.0,141.6,0.0,221.4,,281.4,,-0.4988994750151476,0.020363891538676022,0.0952625673941157,0.0019880533612642794,0.5774923265678412,0.18197668336696965,3.333333333,0.0004282838665039188
West Berkshire 020A,E01016294,30.0,0.0,60.0,0.0,80.0,0.0,112.59999999999998,0.0,142.6,,222.4,,282.4,,-0.4722606056394958,,0.09696261737733197,,0.36673453519931365,,2.333333333,0.00029979870653989467
West Berkshire 020B,E01016295,30.0,,60.0,,80.0,,113.7,,143.7,,,,,,-0.5060178390696601,,0.09330999340629842,,0.6816846625965858,,0.666666667,8.565677335217782e-05
West Berkshire 020C,E01016312,30.0,0.0,60.0,0.0,80.0,0.0,112.6,0.0,142.6,0.0,,,,,-0.5084481253699789,0.0,0.09373169842885942,0.0,0.6821415581757908,0.0,3.666666667,0.00047111225324425026
West Berkshire 020D,E01016319,30.0,0.0,60.0,0.0,80.0,0.0,112.6,0.0,142.6,0.0,222.4,0.0,282.4,0.0,-0.4722606056394958,0.0,0.09696261737733197,0.0,0.36673453519931365,0.0,4.0,0.0005139406398560967
West Berkshire 020E,E01016320,30.0,,60.0,,80.0,,111.6,,,,,,,,,,,,,,2.0,0.00025697031992804833
West Berkshire 021B,E01016290,30.0,,60.0,,80.0,,115.9,,145.9,,,,,,-0.501154154382824,,0.09246553903781563,,0.6807698225220166,,2.0,0.00025697031992804833
West Berkshire 021C,E01016291,30.0,,60.0,,80.0,,113.7,,143.7,,,,,,-0.5060178390696601,,0.09330999340629842,,0.6816846625965858,,1.333333333,0.00017131354657587048
West Berkshire 021E,E01016321,30.0,0.0,60.0,0.0,80.0,0.0,112.6,0.0,142.6,0.0,,,,,-0.5084481253699789,0.0,0.09373169842885942,0.0,0.6821415581757908,0.0,1.666666667,0.000214141933316202
West Berkshire 021F,E01016322,30.0,0.0,60.0,0.0,80.0,0.0,113.7,0.0,143.7,,223.5,,283.5,,-0.4688258721841043,,0.09630778405250523,,0.36604292086604734,,1.0,0.00012848515996402416
West Devon 001A,E01020320,30.0,0.0,60.0,0.0,80.0,0.0,122.3,0.0,152.3,0.0,241.8,,301.8,,-0.4682500253110635,0.037463631588774415,0.08886523372719736,0.0022716230920684912,0.5972303533423531,0.1617404108505822,2.0,0.00025697031992804833
West Devon 001B,E01020321,30.0,0.0,60.0,0.0,80.0,0.0,129.8,0.0,159.8,0.0,280.4,0.0,340.4,0.0,-0.3824635604397756,0.10145928661340398,0.07498195829937515,0.01399047176968441,0.5030152982650424,0.19854194171952233,7.0,0.0008993961197481691
West Devon 001C,E01020322,30.0,0.0,60.0,0.0,80.0,0.0,124.5,0.0,154.5,0.0,244.0,0.0,304.0,0.0,-0.4479574772591221,0.040490576316371284,0.08693251138567105,0.002631002074372225,0.5332145006267637,0.17072243194099396,6.0,0.0007709109597841449
West Devon 001D,E01020326,30.0,0.0,60.0,0.0,80.0,0.0,116.9,0.0,146.9,0.0,,,,,-0.4989420215832505,0.0,0.09208123629902554,0.0,0.6803535248515594,0.0,3.0,0.00038545547989207247
West Devon 002A,E01020327,30.0,0.0,60.0,0.0,80.0,0.0,118.0,0.0,148.0,0.0,237.5,,297.5,,-0.4727822894764578,0.04109360268374571,0.09043865554257335,0.0021122638974840954,0.5723600342005851,0.18625648369657896,3.0,0.00038545547989207247
West Devon 002C,E01020329,30.0,,60.0,,80.0,,118.0,,,,,,,,,,,,,,1.666666667,0.000214141933316202
West Devon 002D,E01020330,30.0,0.0,60.0,0.0,80.0,0.0,116.9,0.0,146.9,0.0,236.4,0.0,296.4,0.0,-0.46383806068722244,0.040534562545887824,0.09036592953562414,0.001980665643185163,0.5191637557226322,0.18612591319439958,4.333333333,0.0005567690264679429
West Devon 003A,E01020318,30.0,0.0,60.0,0.0,80.0,0.0,116.9,0.0,146.9,0.0,236.4,0.0,296.4,0.0,-0.4755393809858985,0.03625521491632885,0.09093769845675793,0.001771561207544148,0.5728936787656079,0.166476077710761,5.333333333,0.000685254186431967
West Devon 003C,E01020323,30.0,0.0,60.0,0.0,80.0,0.0,106.2,0.0,136.2,0.0,,,,,-0.52256723755205,0.0,0.09617833471744708,0.0,0.684792889255142,0.0,4.333333333,0.0005567690264679429
West Devon 003D,E01020339,30.0,,60.0,,80.0,,113.7,,143.7,,233.2,,293.2,,-0.4386469729182343,,0.09054619260230068,,0.3599682965285575,,2.666666667,0.0003426270932802261
West Devon 004A,E01020314,30.0,,60.0,,80.0,,127.7,,157.7,,,,,,-0.47499714706637786,,0.08791251414334944,,0.6758392790690811,,1.666666667,0.000214141933316202
West Devon 004C,E01020331,30.0,,60.0,,80.0,,107.3,,137.3,,,,137.3,,-0.9467623852712332,,0.1853270568331386,,0.4617577292923789,,2.333333333,0.00029979870653989467
West Devon 004D,E01020340,30.0,0.0,60.0,0.0,80.0,0.0,127.7,0.0,157.7,,,,,,-0.47499714706637786,,0.08791251414334944,,0.6758392790690811,,5.0,0.0006424257998201208
West Devon 005A,E01020332,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,133.0,0.0,,,133.0,0.0,-0.8750682666283662,0.19311513596902533,0.16986834146848473,0.040512592408732,0.5089455669129338,0.09904020350024444,3.0,0.00038545547989207247
West Devon 005B,E01020333,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,133.0,0.0,,,133.0,0.0,-0.7455226951751097,0.24931056850287198,0.14269166829728472,0.05230153190356935,0.5753837551725216,0.1278603529204801,2.666666667,0.0003426270932802261
West Devon 005C,E01020334,30.0,0.0,60.0,0.0,80.0,0.0,101.90000000000002,0.0,131.9,0.0,,,131.9,0.0,-0.7919271918451477,0.23724943923316438,0.15232612112668947,0.04976114570465709,0.5538637694604646,0.12114140518175344,4.0,0.0005139406398560967
West Devon 005D,E01020335,30.0,0.0,60.0,0.0,80.0,0.0,101.9,0.0,131.9,0.0,,,131.9,0.0,-0.7052959454295108,0.23724943923316436,0.1341559198001948,0.04976114570465709,0.5980983563044109,0.12114140518175344,4.333333333,0.0005567690264679429
West Devon 005E,E01020336,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,,,-0.5344524278283935,0.0,0.09823347024709594,0.0,0.6870206347775829,0.0,3.333333333,0.0004282838665039188
West Devon 005F,E01020337,30.0,0.0,60.0,0.0,80.0,0.0,104.1,0.0,134.1,0.0,,,134.1,,-0.7424343072967018,0.3043981643622324,0.1421421752038998,0.06387099983075191,0.5747863476602405,0.15679937951762377,2.666666667,0.0003426270932802261
West Devon 006A,E01020317,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,,,126.5,,-0.617192745802407,0.17953442996088947,0.11522119551310739,0.03761750403277549,0.652162885187635,0.08971390406875664,3.666666667,0.00047111225324425026
West Devon 006B,E01020324,30.0,0.0,60.0,0.0,80.0,0.0,108.40000000000002,0.0,138.4,0.0,,,,,-0.5177178011662404,0.0,0.09533863726498404,0.0,0.6838828397193015,0.0,2.333333333,0.00029979870653989467
West Devon 006C,E01020341,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,,,126.5,0.0,-0.807758768490844,0.24087071381653424,0.15515012796664235,0.05046917769669508,0.5569364604736717,0.1203638328147809,5.0,0.0006424257998201208
West Devon 006D,E01020342,30.0,,60.0,,80.0,,96.5,,126.5,,,,,,-0.5438981216914698,,0.09986391380020931,,0.6887884331545439,,1.666666667,0.000214141933316202
West Devon 007A,E01020312,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,133.0,0.0,,,133.0,,-0.6735529332566338,0.249310568502872,0.12759351653550693,0.05230153190356936,0.6122938597611814,0.1278603529204801,3.666666667,0.00047111225324425026
West Devon 007B,E01020313,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,133.0,,,,133.0,,-0.9614319809305374,,0.18798612358261807,,0.46465344140654197,,3.0,0.00038545547989207247
West Devon 007C,E01020315,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,,,,125.5,,-0.9870926707400174,,0.1926264810350759,,0.4697096946872047,,3.333333333,0.0004282838665039188
West Devon 007D,E01020316,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,,,125.5,,-0.6563424914083125,0.22050011955446988,0.12333835703628819,0.046192082665858475,0.6343264965442009,0.1097445345713308,3.0,0.00038545547989207247
West Dorset 001A,E01020542,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,230.0,,290.0,,-0.5135886908782704,0.056298130419909116,0.09764299239381434,0.004502160037429361,0.5801216602145854,0.18892708540412134,3.0,0.00038545547989207247
West Dorset 001B,E01020543,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,230.0,,290.0,,-0.5135886908782704,0.056298130419909116,0.09764299239381434,0.004502160037429361,0.5801216602145854,0.18892708540412137,3.0,0.00038545547989207247
West Dorset 001C,E01020544,30.0,0.0,60.0,0.0,80.0,0.0,94.4,0.0,124.40000000000002,0.0,,,,,-0.5485051373724896,0.0,0.10065822127345925,0.0,0.6896497842700364,0.0,6.666666667,0.0008565677331363228
West Dorset 001E,E01020546,30.0,0.0,60.0,0.0,80.0,0.0,94.4,0.0,124.4,0.0,228.9,,288.9,,-0.5002530868137031,0.06823870431254823,0.09687782390936045,0.005346289223468019,0.5261527781189271,0.2312196835062961,2.666666667,0.0003426270932802261
West Dorset 001F,E01020547,30.0,0.0,60.0,0.0,80.0,0.0,94.4,0.0,124.4,,228.9,,288.9,,-0.4520010362549165,,0.09309742654526165,,0.36265577196781784,,2.0,0.00025697031992804833
West Dorset 001H,E01032642,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,230.0,,290.0,,-0.5217146260664722,0.04875561112921077,0.09829282322120049,0.003898984964316925,0.6073909361184057,0.1636156554229213,5.0,0.0006424257998201208
West Dorset 002A,E01020497,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,0.0,,,,,-0.5533272842351653,0.0,0.1014889737674679,0.0,0.6905507439745506,0.0,3.333333333,0.0004282838665039188
West Dorset 002B,E01020508,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,233.2,,293.2,,-0.5055939881281636,0.05797781587934201,0.09620233419616393,0.004898362307687388,0.5785792065656443,0.1893226016365517,2.333333333,0.00029979870653989467
West Dorset 002C,E01020541,30.0,,60.0,,80.0,,95.5,,125.5,,,,,,-0.5460924316310776,,0.10024231570335895,,0.6891987638298663,,1.666666667,0.000214141933316202
West Dorset 002D,E01020550,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,,,,,-0.5460924316310776,0.0,0.10024231570335895,0.0,0.6891987638298663,0.0,3.0,0.00038545547989207247
West Dorset 003A,E01020494,30.0,,60.0,,80.0,,104.1,,134.1,,,,,,-0.52719230109543,,0.0969785581024103,,0.6856602522029953,,2.333333333,0.00029979870653989467
West Dorset 003B,E01020495,30.0,,60.0,,80.0,,107.3,,137.3,,241.8,,301.8,,-0.4120545779279019,,0.08545779908909462,,0.3546197370664798,,2.333333333,0.00029979870653989467
West Dorset 003C,E01020496,30.0,,60.0,,80.0,,107.3,,137.3,,,,,,-0.5201430464894439,,0.09575866086467022,,0.6843380411691161,,3.333333333,0.0004282838665039188
West Dorset 003D,E01020506,30.0,0.0,60.0,0.0,80.0,0.0,107.3,0.0,137.3,0.0,241.80000000000004,0.0,301.8,0.0,-0.4120545779279019,0.0,0.08545779908909462,0.0,0.3546197370664798,0.0,3.333333333,0.0004282838665039188
West Dorset 003E,E01020530,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,,,-0.5366505671229076,0.0,0.09861312277405798,0.0,0.6874322385683737,0.0,3.666666667,0.00047111225324425026
West Oxfordshire 015A,E01028764,30.0,0.0,60.0,0.0,80.0,0.0,111.59999999999998,0.0,141.6,,221.4,,281.4,,-0.4753852784919417,,0.09755817368069425,,0.3673637523115308,,3.0,0.00038545547989207247
West Somerset 001B,E01029324,30.0,0.0,60.0,0.0,80.0,0.0,121.2,0.0,151.2,0.0,247.1,,307.1,,-0.442581638584415,0.06623969004485901,0.08637848269513873,0.00572329777546537,0.5149508074484197,0.23137858369794148,5.666666667,0.0007280825731722986
West Somerset 001C,E01029329,30.0,0.0,60.0,0.0,80.0,0.0,122.3,0.0,152.3,0.0,248.19999999999996,0.0,308.2,0.0,-0.4396734450265194,0.05182375138363929,0.08584231150396555,0.004555664592170987,0.5143816705321179,0.1793450563525298,7.0,0.0008993961197481691
West Somerset 001D,E01029330,30.0,0.0,60.0,0.0,80.0,0.0,123.4,0.0,153.4,0.0,,,,,-0.4845424924314452,0.0,0.08957627910778976,0.0,0.6776405995528504,0.0,5.666666667,0.0007280825731722986
West Somerset 001F,E01032636,30.0,0.0,60.0,0.0,80.0,0.0,123.4,0.0,153.4,0.0,249.3,,309.3,,-0.4606542487447971,0.047776487373296206,0.08744120405446928,0.004270150106640946,0.5957266312415914,0.163827936622518,3.333333333,0.0004282838665039188
West Somerset 002A,E01029322,30.0,0.0,60.0,0.0,80.0,0.0,121.2,0.0,151.2,0.0,247.1,0.0,307.1,0.0,-0.4269687939129434,0.0540844804433397,0.08502948847254492,0.004673053065298736,0.46041435226370186,0.18891982248926892,4.0,0.0005139406398560967
West Somerset 002B,E01029331,30.0,0.0,60.0,0.0,80.0,0.0,123.4,0.0,153.4,0.0,249.3,,309.3,,-0.4606542487447971,0.047776487373296206,0.08744120405446928,0.004270150106640946,0.5957266312415914,0.163827936622518,6.333333333,0.0008137393463959913
West Somerset 002C,E01029333,30.0,0.0,60.0,0.0,80.0,0.0,124.5,0.0,154.5,,,,,,-0.4821021292411498,,0.08915116714130944,,0.6771802959911961,,2.333333333,0.00029979870653989467
West Somerset 002D,E01029336,30.0,,60.0,,80.0,,127.7,,157.7,,,,,,-0.47499714706637786,,0.08791251414334944,,0.6758392790690811,,4.333333333,0.0005567690264679429
West Somerset 003A,E01029326,30.0,0.0,60.0,0.0,80.0,0.0,118.0,0.0,148.0,0.0,243.9,,303.9,,-0.45104611115086146,0.06429238427149926,0.08793818171105741,0.0052608602552017,0.5166072005267652,0.23092419563612493,3.0,0.00038545547989207247
West Somerset 003B,E01029334,30.0,0.0,60.0,0.0,80.0,0.0,113.7,0.0,143.7,0.0,239.6,,299.6,,-0.4769594238401935,0.05033065156486942,0.09112588543658125,0.003782985972766242,0.5731179684649058,0.18804303024585964,3.0,0.00038545547989207247
West Somerset 003C,E01029339,30.0,0.0,60.0,0.0,80.0,0.0,114.8,0.0,144.8,0.0,,,,,-0.5035865144996108,0.0,0.0928879401863435,0.0,0.681227417174132,0.0,4.333333333,0.0005567690264679429
West Somerset 003E,E01029341,30.0,0.0,60.0,0.0,80.0,0.0,113.7,0.0,143.7,0.0,,,,,-0.5060178390696601,0.0,0.09330999340629842,0.0,0.6816846625965858,0.0,4.666666667,0.0005995974132082745
West Somerset 003G,E01032635,30.0,0.0,60.0,0.0,80.0,0.0,111.6,0.0,141.6,0.0,237.5,,297.5,,-0.4893253010409613,0.04266254447157847,0.09258597900885718,0.0030575704839385085,0.6012398533218771,0.16263352074823872,5.666666667,0.0007280825731722986
West Somerset 004A,E01029327,30.0,0.0,60.0,0.0,80.0,0.0,108.40000000000002,0.0,138.4,0.0,,,,,-0.5177178011662404,0.0,0.09533863726498404,0.0,0.6838828397193015,0.0,5.666666667,0.0007280825731722986
West Somerset 004B,E01029335,30.0,0.0,60.0,0.0,80.0,0.0,118.0,0.0,148.0,,243.9,,303.9,,-0.405584530253833,,0.0842181917497295,,0.3533191358524123,,3.0,0.00038545547989207247
West Somerset 004C,E01029337,30.0,0.0,60.0,0.0,80.0,0.0,121.2,0.0,151.2,0.0,247.1,0.0,307.1,0.0,-0.442581638584415,0.0540844804433397,0.08637848269513873,0.004673053065298733,0.5149508074484197,0.1889198224892689,3.666666667,0.00047111225324425026
West Somerset 004D,E01029342,30.0,0.0,60.0,0.0,80.0,0.0,108.40000000000002,0.0,,,,,,,,,,,,,1.666666667,0.000214141933316202
West Somerset 004E,E01029343,30.0,0.0,60.0,0.0,80.0,0.0,110.5,0.0,140.5,0.0,236.4,,296.4,,-0.504649792832741,0.02667405557349814,0.09394728568741176,0.0018610576455716154,0.6505089543873914,0.10278631038578351,7.666666667,0.0009850528931003469
West Somerset 005A,E01029325,30.0,0.0,60.0,0.0,80.0,0.0,124.5,0.0,154.5,0.0,250.4,,310.4,,-0.45798072457989153,0.04824280932251657,0.08696055156120251,0.004381231160213856,0.5952120410254129,0.1639365099315665,7.333333333,0.0009422245063600154
West Somerset 005B,E01029328,30.0,0.0,60.0,0.0,80.0,0.0,122.3,0.0,152.3,0.0,272.9,0.0,332.9,0.0,-0.4303800673101077,0.08768709091006519,0.08240816402771432,0.011762841045447631,0.5639293029093768,0.17687334902186225,7.666666667,0.0009850528931003469
West Somerset 005C,E01029338,30.0,0.0,60.0,0.0,80.0,0.0,123.40000000000002,0.0,153.4,0.0,,,,,-0.4845424924314452,0.0,0.08957627910778976,0.0,0.6776405995528504,0.0,3.333333333,0.0004282838665039188
Wiltshire 001A,E01031887,30.0,0.0,60.0,0.0,80.0,0.0,105.09999999999998,0.0,135.1,0.0,214.9,,274.9,,-0.5103683934565636,0.020678599771270432,0.09901637756393261,0.0034205852196951764,0.5283559940505392,0.2218779306103994,2.666666667,0.0003426270932802261
Wiltshire 001B,E01031934,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,210.6,0.0,270.6,0.0,-0.5243772193424792,0.013796047398256935,0.10054218860289421,0.0031613428059923737,0.561887473076368,0.17134563838924236,3.666666667,0.00047111225324425026
Wiltshire 001C,E01031935,30.0,,60.0,,80.0,,99.8,,129.8,,209.6,,269.6,,-0.5124136341263865,,0.10460358937050357,,0.3748221664371942,,1.0,0.00012848515996402416
Wiltshire 001D,E01031936,30.0,,60.0,,80.0,,100.8,,130.8,,210.6,,270.6,,-0.5092644066136076,,0.10400526613659161,,0.3741877305245456,,1.0,0.00012848515996402416
Wiltshire 002B,E01031947,30.0,,60.0,,80.0,,114.8,,,,,,,,,,,,,,1.333333333,0.00017131354657587048
Wiltshire 002D,E01031949,30.0,,60.0,,80.0,,113.7,,,,,,,,,,,,,,2.0,0.00025697031992804833
Wiltshire 003A,E01031954,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,,,,,,-0.5344524278283935,,0.09823347024709594,,0.6870206347775829,,1.666666667,0.000214141933316202
Wiltshire 003B,E01031955,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,,,-0.5344524278283935,0.0,0.09823347024709594,0.0,0.6870206347775829,0.0,4.0,0.0005139406398560967
